|PTKA	|GGH	0		0	
|GLMS	|UBFD1	0		0	
|ESPI	|CDKN1B	0		0	
|PTKA	|PSMA4	0		0	
|PTKA	|CRCP	0		0	
|PTKA	|GTF2E2	0		0	
|PKNB	|RAB1A	0		0	
|ESPI	|VTN	0		1	2120493
|ECCA1	|PSMB11	0		0	
|ESPI	|SDC3	0		0	
|ESPI	|COQ6	0		0	
|PKNB	|CAMK2D	0		1	3789770
|GLMM	|BRK1	0		0	
|GLMM	|HTR2C	0		4	6057005,5719067,4896275,6863402
|ECCCB1	|CHORDC1	0		0	
|PTKA	|TERT	0		0	
|PKNB	|GRK4	0		0	
|ESPI	|BCL6	0		1	231773
|PKNB	|RIPK1	0		0	
|ESPI	|IL18	0		1	7154749
|PTKA	|RPL6	0		0	
|PTKA	|FUT4	0		0	
|PTKA	|RPS8	0		0	
|PKNB	|VAV2	0		0	
|PTKA	|GNAO1	0		0	
|ESPI	|CAMK2G	0		0	
|GLMM	|RAB11FIP3	0		1	8215579
|ESPI	|GAPDH	0		20	3836246,4023866,6221368,110257,4534649,6969537,5829253,8805023,2879507,7480431,5669810,4269881,4916375,8123387,2099616,7809703,2119719,8565820,4333479,6447043
|PKNB	|RAD23B	0		0	
|PTKA	|RDX	0		0	
|ESPI	|GNAI2	0		0	
|GLMM	|TREX1	0		1	6777611
|PKNB	|RPS6KA5	0		0	
|PTKA	|POLR3D	0		0	
|ESPI	|EDN1	0		0	
|GLMM	|PLCB3	0		0	
|ESPI	|KMT2B	0		0	
|PTKA	|MMP7	0		0	
|ESPI	|ITGAX	0		0	
|PTKA	|TAB3	0		1	7644814
|PTKA	|GNA15	0		0	
|GLMM	|ADAMTS19	0		0	
|PKNB	|LIMK1	0		0	
|PKNB	|PAK6	0		0	
|PKNB	|CSNK1E	0		0	
|PTKA	|PRKAR2B	0		0	
|PKNB	|MAP2K1	0		0	
|GLMM	|GNA11	0		0	
|PTKA	|DDB2	0		0	
|PTKA	|CRK	0		0	
|ESPI	|EPHA2	0		1	7480431
|PTKA	|CTSD	0		1	7217749
|PTKA	|ZYX	0		0	
|PTKA	|MLST8	0		0	
|ESPI	|POLR2F	0		0	
|PKNB	|ARHGEF7	0		0	
|ESPI	|RAD18	0		0	
|ECCA1	|UBE2D3	0		0	
|ESPI	|POLI	0		2	5709272,3544749
|PTKA	|RPL10A	0		0	
|ESPI	|EPGN	0		0	
|GLMM	|CHORDC1	0		0	
|PTKA	|ARNT	0		0	
|ESPI	|ADRB2	0		0	
|GLMM	|TGM2	0		3	8408311,9011995,4244172
|PTKA	|CCNA2	0		0	
|PTKA	|CENPC	0		0	
|GLMM	|SCIN	0		0	
|PTKA	|RHOBTB2	0		0	
|PTKA	|HNRNPA3	0		0	
|PTKA	|USP7	0		1	5048167
|ESPI	|FGR	0		2	8999161,7480431
|PTKA	|BCKDHB	0		0	
|PTKA	|H2BC17	20	32157138,29884774,26417687,29317718,29724125,24493247,29545176,20952582,23939619,26286503,27148221,25667587,25374563,23104571,25535696,26094643,22888002,20497498,19766738,19016839	0	
|PKNB	|RAB27B	0		0	
|PTKA	|DOCK9	0		0	
|PTKA	|KIF3B	0		0	
|ESPI	|RPS10	0		0	
|ESPI	|BYSL	0		0	
|ESPI	|CRYAB	0		0	
|PTKA	|GRB2	0		7	3464563,3974996,8289223,4022148,7396704,6251593,2877116
|PTKA	|DUSP4	0		0	
|PTKA	|MAPK8IP2	0		0	
|PTKA	|PTBP1	0		0	
|PKNB	|RPS6KA4	0		0	
|ESPI	|DLL4	0		0	
|PTKA	|GNGT1	0		0	
|ESPI	|TCF7L2	0		0	
|GLMM	|ARHGDIB	0		1	6777611
|GLMM	|LIMK2	0		0	
|ESPI	|DYNC1LI2	0		0	
|PTKA	|HSPD1	0		0	
|PTKA	|POLR3H	0		0	
|PTKA	|CLTC	0		0	
|ESPI	|CRKL	0		2	5920738,4420512
|ESPI	|TFF3	0		1	8805023
|ESPI	|PIK3CB	0		0	
|PTKA	|CPN1	0		0	
|ESPI	|GDI1	0		0	
|PTKA	|CUL4B	0		0	
|ESPI	|F2R	0		0	
|PTKA	|HDAC2	0		0	
|ESPI	|PSMC5	0		0	
|PTKA	|TRPC4AP	0		0	
|PTKA	|RAB29	0		1	7644814
|ESPI	|TYMS	0		0	
|PTKA	|EIF5AL1	0		0	
|ESPI	|ITGA11	0		0	
|PTKA	|MTG1	0		0	
|PTKA	|TLR3	0		2	8929471,6562972
|ESPI	|GPNMB	0		0	
|ESPI	|EXOSC1	0		0	
|PTKA	|GIT2	0		0	
|ESPI	|ADAMTS4	0		1	7480431
|PTKA	|HAVCR2	0		0	
|GLMM	|PITRM1	0		1	8408311
|PTKA	|ZNHIT6	0		0	
|GLMM	|RAB11FIP4	0		1	4426624
|GLMM	|RAF1	0		1	6777611
|PTKA	|RPTOR	0		0	
|ESPI	|IL2RB	0		0	
|PKNB	|HNRNPD	0		0	
|ESPI	|CHML	0		0	
|ESPI	|LILRB1	0		0	
|PKNB	|PLA2G4A	0		0	
|ESPI	|BCL10	0		0	
|ESPI	|COL1A2	0		0	
|ESPI	|RAB11FIP3	0		0	
|ESPI	|POLR3A	0		0	
|ESPI	|KYAT1	0		0	
|ESPI	|BSG	0		1	552174
|ESPI	|CHN2	0		0	
|ESPI	|CASK	0		1	4208017
|PTKA	|GDI2	0		0	
|GLMM	|UIMC1	0		0	
|GLMM	|AHSA2P	20	30668586,32696674,28953253,29071652,35013533,32354473,32048733,34583694,34541669,26300841,29525905,34868606,26240071,30474216,25524054,33934024,30462203,17109375,29676023,30623389	0	
|PTKA	|IFT27	0		0	
|ESPI	|IFT88	0		0	
|PKNB	|RASA1	0		0	
|PTKA	|NME1	0		0	
|PTKA	|TCEA2	0		0	
|PKNB	|PSMD6	0		0	
|ESPI	|BCAR1	0		0	
|ESPI	|EXOC1	0		0	
|PTKA	|POLR1E	0		0	
|PTPB	|LGALS3	0		3	8551951,7608469,4377308
|ESPI	|GOLGA2	0		0	
|PTKA	|DNAJA1	0		0	
|ESPI	|ABL2	0		0	
|PKNB	|ROCK1	0		0	
|ESPI	|RALA	0		1	7480431
|ESPI	|HOMER2	0		0	
|ESPI	|IL2	0		0	
|GLMM	|THSD1	0		0	
|ESPI	|CPD	0		2	4210187,7480431
|ESPI	|EFNA1	0		0	
|ESPI	|ITGA2	0		1	7641015
|ESPI	|METTL3	0		0	
|ECCA1	|PSMC1	0		0	
|PTKA	|BCKDHA	0		0	
|PRS	|CHORDC1	0		1	7999876
|ESPI	|RET	0		1	329505
|PKNB	|RAB11B	0		0	
|ESPI	|CAPZA3	0		0	
|ESPI	|SIK1	0		0	
|ESPI	|MYCN	0		0	
|ESPI	|GRIA2	0		0	
|PKNB	|ADAMTSL1	0		0	
|GLMM	|ARHGEF1	0		12	3541206,6777611,8408311,98936,7445463,103749,4807879,3551598,103750,6752142,5116877,1489533
|ESPI	|ARRB2	0		0	
|ESPI	|FNBP1L	0		0	
|ESPI	|GTF2E1	0		0	
|PTPB	|PTPN1	1	15733745	11	3796549,8086765,4377308,4022148,7787797,3409229,1315895,2694133,4236421,3103315,5053377
|PTKA	|DAXX	0		0	
|MURD	|GOT1L1	0		0	
|PKNB	|EIF3B	0		0	
|ESPI	|GRIA1	0		0	
|PKNB	|CSNK2A1	0		0	
|ESPI	|APAF1	0		0	
|PTKA	|MMP9	0		1	39111
|ESPI	|SPG7	0		0	
|ESPI	|ESR1	0		0	
|ESPI	|APOH	0		0	
|ESPI	|RAB8A	0		1	8123387
|PTKA	|POLA1	0		0	
|PTKA	|MEF2C	0		0	
|PTKA	|POLE2	0		0	
|ESPI	|PTK2B	0		0	
|PTKA	|BAG4	0		0	
|PTKA	|RPL19	0		0	
|GLMM	|FCHSD2	0		1	7445463
|ESPI	|MYD88	0		4	4023866,6221368,6152889,3579205
|PKNB	|RAB8A	0		0	
|ESPI	|C4A	0		0	
|PTKA	|SOX9	0		0	
|PTKA	|FZD7	0		0	
|ESPI	|WT1	0		1	521098
|GLMM	|NDEL1	0		2	4876513,6777611
|PTKA	|ARHGEF7	0		0	
|PTKA	|LY96	0		0	
|ESPI	|NCL	0		2	3231750,2891835
|ESPI	|BCAN	0		0	
|PTKA	|RPS28	0		0	
|ESPI	|RAB11FIP4	0		0	
|ESPI	|HNRNPF	0		0	
|PTKA	|TLR2	0		6	7644814,6359177,7897680,7396704,8257786,8464473
|PTKA	|PSD	0		1	5293697
|ESPI	|CDC37	0		1	360166
|PTKA	|ERCC2	0		0	
|ESPI	|BAK1	0		0	
|ESPI	|CDK7	0		0	
|GLMM	|RPS10-NUDT3	0		0	
|ESPI	|TRIM27	0		0	
|ESPI	|LGALS3BP	0		1	7480431
|GLMM	|PPP3CC	0		0	
|PTKA	|DROSHA	0		0	
|ESPI	|NANOG	0		1	8123387
|ESPI	|NOS2	0		2	8805023,3544749
|GLMM	|SETD6	0		0	
|PTKA	|ZRANB1	0		0	
|PTKA	|TTC5	0		0	
|ESPI	|BAIAP2	0		1	4269881
|PTKA	|PPARG	0		0	
|PTPB	|AKT1	0		4	4578723,8172045,8113030,5710877
|ESPI	|CLTB	0		0	
|PTKA	|NOD1	0		0	
|ESPI	|PIP5K1A	0		0	
|PTKA	|NGLY1	0		0	
|PTKA	|RPL13A	0		0	
|PKNB	|HNRNPF	0		0	
|ESPI	|POLR3H	0		0	
|ESPI	|NCF1	0		1	6221368
|ESPI	|NTSR1	0		0	
|ESPI	|CHEK2	0		0	
|PTKA	|PABPC1	0		0	
|ESPI	|GOT1L1	0		0	
|PTKA	|RPS14	0		0	
|PTKA	|ZFPM1	0		0	
|PTKA	|PTK2	0		1	2288805
|ESPI	|RPL29	0		0	
|ESPI	|DSCAM	0		0	
|PKNB	|SIK1	0		0	
|ESPI	|FCER2	0		0	
|GLMM	|TNFAIP6	0		3	5590851,8419228,8215579
|GLMM	|SMPD3	0		0	
|PTKA	|KLF4	0		0	
|ESPI	|HSP90AA1	0		0	
|PKNB	|PRKCZ	0		0	
|GLMM	|ADAMTSL5	0		0	
|PTKA	|RPL39	0		0	
|PTKA	|LLGL2	0		0	
|ECCCB1	|S100A2	0		0	
|PTKA	|GNAS	0		0	
|ESPI	|BID	0		4	3836246,3125523,5709272,2143679
|PTKA	|PROC	0		8	6158405,3228452,2288805,4078798,39111,2112285,233222,238260
|PTKA	|IL18R1	0		0	
|PTKA	|SQSTM1	0		2	8230116,6562972
|ESPI	|ARPC1B	0		1	6703428
|ESPI	|F9	0		8	364736,3518918,237120,7480431,301131,177817,8468683,2099616
|PTKA	|CTSH	0		0	
|PTKA	|NOX1	0		0	
|PRS	|RAD51	0		20	8960930,4787763,7521995,5770535,6821187,8755508,8346538,6680445,4858769,4031557,4347643,6682716,8493301,125707,2729260,1206449,3624173,2625443,2943610,1448092
|ESPI	|TRIP6	0		0	
|PTKA	|CLEC4G	0		0	
|PKNB	|ASAP2	0		1	3553496
