|DXS	|BCKDHB	0		0	
|THIL	|MYSM1	0		0	
|FTSH	|PSMA6	0		0	
|ISPH	|TTC4	0		0	
|ISPF	|EIF4A2	0		0	
|SECA	|DDX23	0		0	
|BASR	|RPL37	0		0	
|DXS	|DDX49	0		0	
|QUED	|POLR2D	0		0	
|ISPD	|GRK4	0		2	8491582,8474442
|THIE	|FTCD	0		0	
|DXS	|GRK6	0		0	
|GLTB	|GIT2	0		0	
|ISPF	|CHN2	0		0	
|DNAK	|OPRM1	0		0	
|NUDB	|EEF1A1	0		0	
|DNAK	|SDC2	0		0	
|DNAK	|CDC20	0		13	4791398,3372250,8059507,5025812,204466,3613684,362109,6912021,6953483,6954725,3268035,3429345,1462043
|THIL	|AGO2	0		0	
|ISPH	|MMP10	0		0	
|BARA	|SUGT1	0		0	
|DXR	|MMP8	0		0	
|NUDB	|GTF2H2	0		0	
|FTSH	|UBFD1	0		0	
|RSMA	|H2BC11	20	26955366,26297258,24586158,22609755,23635605,19426209,23285129,17766240,15995194,16622241,16359708,27253623,27957853,11497464,29207313,22286042,8810071,23560772,8932714,33106347	0	
|GLTB	|GPN3	0		0	
|QUED	|POLR2I	0		0	
|DNAK	|POSTN	0		1	8913412
|DNAK	|TYR	1	8663088	20	4835898,8209680,8864165,5448104,6123696,4408060,7265246,4878499,3436547,5352603,7488673,145471,514874,4938735,6036187,1169754,1534116,2991546,5857975,2648196
|ISPF	|FBLN1	0		0	
|DXS	|CHD4	0		0	
|NUDB	|INPP5E	0		0	
|FOLB	|FTCD	0		1	2575129
|QUED	|PIN1	0		0	
|THIE	|USP21	0		0	
|DXS	|EPHA3	0		0	
|YEDW	|ARNT	0		1	3690759
|GLND	|DPP4	0		0	
|DXR	|IL4I1	0		0	
|GRPE	|LGALS8	0		0	
|FOLB	|RPS26	0		0	
|DXS	|GTF2H2	0		1	9049570
|ISPH	|NBR1	0		0	
|QUED	|TNFRSF1B	0		0	
|GLND	|IRAK4	0		0	
|THIE	|HRG	0		0	
|DXR	|KIT	5	34215252,33817274,34407841,33817271,34151476	20	8088374,7874549,8180268,8010717,8254259,7747519,9026771,7489950,7984138,4412881,5803212,8371803,7072979,8913579,8757478,6670209,6821732,4769067,3937063,5923124
|DXR	|EPS15	0		3	5801050,7167893,5546728
|DNAK	|PPP3CC	0		1	3022924
|ARCA	|POLR2H	0		1	8747517
|THIL	|MMP10	0		1	5516294
|DXS	|CHRNA1	0		0	
|NUDB	|RPS10-NUDT3	0		0	
|THIL	|FDPS	0		1	3912678
|OMPR	|DHX9	0		0	
|DNAK	|FZD2	0		1	8895870
|GLTB	|ASAP2	0		0	
|SKP	|UBFD1	0		0	
|GLND	|PRMT5	0		0	
|DXS	|RAB8A	0		0	
|DXS	|SETBP1	0		0	
|ISPD	|MAP2K4	0		0	
|QUED	|ARF6	0		0	
|CCMH	|UBE2D3	0		0	
|DXS	|CPE	0		5	7023388,5491977,7292208,2796462,3464629
|DXS	|NR3C1	0		0	
|DXS	|MYH2	0		0	
|FTSH	|PSMC4	0		0	
|FTSH	|GPN3	0		0	
|ISPA	|POLR3E	0		0	
|DNAK	|PPM1K	0		0	
|DXS	|EIF4A2	0		0	
|GLTB	|ROR2	0		0	
|DNAJ	|DNAJA1	13	31397499,25253355,22343013,25311840,27713507,16952052,29255456,21999493,30566031,16458196,32308643,17760891,11874471	20	6597837,3985919,4249161,7948449,6800788,7429498,7235262,3371317,4286133,5722834,5340314,5717533,3273393,4428491,5744232,6186841,7042521,6485077,8706882,7999391
|GYRA	|RPLP1	0		0	
